a,f,integration_time,megno,final_e,final_theta
2.037857142857142811e+00,1.036511861898673281e+00,1.000000000000000000e+03,2.056456225379653890e+00,4.735013884406006485e-02,5.248856172772437390e+01
2.037857142857142811e+00,1.057883240494522203e+00,1.000000000000000000e+03,2.059001042729290631e+00,4.559926965462592074e-02,5.324485358189522799e+01
2.037857142857142811e+00,1.079254619090371126e+00,1.000000000000000000e+03,2.042769518307653076e+00,4.241992316361260090e-02,5.378432999480067167e+01
2.037857142857142811e+00,1.100625997686220048e+00,1.000000000000000000e+03,2.033408255485930294e+00,3.927199705583967609e-02,5.387316891476341851e+01
2.037857142857142811e+00,1.121997376282068970e+00,1.000000000000000000e+03,2.041931846638848302e+00,3.678463655629876650e-02,5.371794064759890830e+01
2.037857142857142811e+00,1.143368754877918114e+00,1.000000000000000000e+03,2.048479975369914108e+00,3.521581716306843718e-02,5.345087792016843053e+01
2.037857142857142811e+00,1.164740133473766814e+00,1.000000000000000000e+03,2.032458182360751486e+00,3.460186571943743572e-02,5.312977490288016469e+01
2.037857142857142811e+00,1.186111512069615959e+00,1.000000000000000000e+03,1.928696615494696509e+00,3.483595554697854063e-02,5.275480018770969792e+01
2.037857142857142811e+00,1.207482890665464659e+00,1.000000000000000000e+03,2.042717689801793135e+00,3.569768112694704509e-02,5.225113699394742639e+01
2.037857142857142811e+00,1.228854269261313803e+00,1.000000000000000000e+03,2.026251372722784883e+00,3.680337017736697719e-02,5.141336024878467725e+01
2.037857142857142811e+00,1.250225647857162503e+00,1.000000000000000000e+03,1.964745161906052751e+00,3.737953050948016748e-02,4.988750592022554287e+01
2.037857142857142811e+00,1.271597026453011647e+00,1.000000000000000000e+03,2.054755915517937570e+00,3.564559135007538959e-02,4.790242307366623464e+01
2.037857142857142811e+00,1.292968405048860348e+00,1.000000000000000000e+03,1.994023085219930991e+00,2.828592464011683849e-02,5.052910019959773535e+01
2.037857142857142811e+00,1.314339783644709492e+00,1.000000000000000000e+03,2.054788416569976572e+00,1.811303583180633864e-02,6.817198795843262360e+01
2.037857142857142811e+00,1.335711162240558414e+00,1.000000000000000000e+03,1.959870201885212548e+00,2.837840217860726488e-02,8.475974434554741777e+01
2.037857142857142811e+00,1.357082540836407336e+00,1.000000000000000000e+03,1.988953129906019690e+00,4.377912733684276303e-02,8.546668592518663843e+01
2.037857142857142811e+00,1.378453919432256258e+00,1.000000000000000000e+03,1.970998913765192651e+00,5.288169832009042420e-02,7.838301831554773003e+01
2.037857142857142811e+00,1.399825298028105180e+00,1.000000000000000000e+03,1.951458512878796681e+00,5.661185898444374281e-02,6.808938600027913424e+01
2.037857142857142811e+00,1.421196676623954103e+00,1.000000000000000000e+03,1.481670150428807453e+00,5.812844461223777570e-02,5.982313069010643147e+01
2.037857142857142811e+00,1.442568055219803025e+00,1.000000000000000000e+03,2.031792413065654834e+00,5.934919626384126123e-02,5.560845334048811850e+01
2.037857142857142811e+00,1.463939433815652169e+00,1.000000000000000000e+03,2.041178391164092609e+00,5.316706502679282437e-02,4.792661077611926146e+01
2.037857142857142811e+00,1.485310812411500869e+00,1.000000000000000000e+03,2.041806827249153411e+00,3.456276689251369660e-02,4.095791071679099815e+01
2.037857142857142811e+00,1.506682191007350013e+00,1.000000000000000000e+03,2.044385090832344432e+00,6.964318115612173898e-02,8.521940047705263055e+01
2.037857142857142811e+00,1.528053569603198714e+00,1.000000000000000000e+03,2.039553350543638732e+00,7.495207795641622983e-02,8.953022396802529670e+01
2.037857142857142811e+00,1.549424948199047858e+00,1.000000000000000000e+03,2.046841394033475314e+00,6.263455863798782219e-02,5.729247484000099178e+01
2.037857142857142811e+00,1.570796326794896558e+00,1.000000000000000000e+03,2.042043112824118989e+00,5.591387805986485632e-02,4.375210650197031015e+01
2.042142857142857260e+00,5.235987755982988157e-01,1.000000000000000000e+03,-8.647862208567974562e+01,1.969922144916962381e-01,2.134649972914934040e+02
2.042142857142857260e+00,5.449701541941477378e-01,1.000000000000000000e+03,1.000000000000000000e+01,2.717029050554971903e+00,1.371993470961702712e+02
2.042142857142857260e+00,5.663415327899966600e-01,1.000000000000000000e+03,1.000000000000000000e+01,4.840350193000535484e+00,2.220777553550064169e+02
2.042142857142857260e+00,5.877129113858455822e-01,1.000000000000000000e+03,2.486813360374960169e+01,5.812600251535801066e-01,1.590813985829607589e+02
2.042142857142857260e+00,6.090842899816946154e-01,1.000000000000000000e+03,6.018098880525766248e+00,5.048178105092594042e-02,9.663996799843127405e+01
2.042142857142857260e+00,6.304556685775435376e-01,1.000000000000000000e+03,5.043587695581680741e+00,2.274393903635388292e-01,1.921428283517156501e+02
2.042142857142857260e+00,6.518270471733924598e-01,1.000000000000000000e+03,6.804946261861755552e+00,3.655949610849893588e-02,1.419670886576162729e+02
2.042142857142857260e+00,6.731984257692413820e-01,1.000000000000000000e+03,4.846005072670910074e+00,7.656298549599406533e-02,1.034626277432066814e+02
2.042142857142857260e+00,6.945698043650903042e-01,1.000000000000000000e+03,9.940470859942911019e+00,4.014675589705306580e-01,1.658267803111827163e+02
2.042142857142857260e+00,7.159411829609392264e-01,1.000000000000000000e+03,2.210348046864954785e+00,4.924983867037807661e-02,3.310311865121337149e+01
2.042142857142857260e+00,7.373125615567881486e-01,1.000000000000000000e+03,1.984560855127769141e+00,7.020674637395118989e-02,6.973273983070653514e+01
2.042142857142857260e+00,7.586839401526370708e-01,1.000000000000000000e+03,2.088231567084633866e+00,9.113615703734234685e-02,1.066091416305356745e+02
2.042142857142857260e+00,7.800553187484859929e-01,1.000000000000000000e+03,2.237005792636050927e+00,8.224919277366571357e-02,9.161412795029364986e+01
2.042142857142857260e+00,8.014266973443349151e-01,1.000000000000000000e+03,2.000135987925060199e+00,7.107962702596570814e-02,7.429935929970193342e+01
2.042142857142857260e+00,8.227980759401839483e-01,1.000000000000000000e+03,2.020690689647852700e+00,7.446376537012895647e-02,8.879996403545160888e+01
2.042142857142857260e+00,8.441694545360328705e-01,1.000000000000000000e+03,2.007988840893444760e+00,5.308736552841974987e-02,8.363026072397624944e+01
2.042142857142857260e+00,8.655408331318817927e-01,1.000000000000000000e+03,1.991819304689594894e+00,3.927083327404288365e-02,4.241791280203003822e+01
2.042142857142857260e+00,8.869122117277307149e-01,1.000000000000000000e+03,2.010002759531647420e+00,5.062624732538904132e-02,5.606684607504523399e+01
2.042142857142857260e+00,9.082835903235796371e-01,1.000000000000000000e+03,2.055327204688907283e+00,4.388890370734573054e-02,6.583264409654303506e+01
2.042142857142857260e+00,9.296549689194286703e-01,1.000000000000000000e+03,2.044982844265210264e+00,2.897037236809339722e-02,8.521214362852425950e+01
2.042142857142857260e+00,9.510263475152775925e-01,1.000000000000000000e+03,2.049814004325735795e+00,3.425967929197954592e-02,7.537195759118534966e+01
2.042142857142857260e+00,9.723977261111265147e-01,1.000000000000000000e+03,2.027120405380707258e+00,5.050288794671928955e-02,5.404552306904162862e+01
2.042142857142857260e+00,9.937691047069754369e-01,1.000000000000000000e+03,2.027591228469189932e+00,4.754087847178110199e-02,5.504677090090456915e+01
2.042142857142857260e+00,1.015140483302824359e+00,1.000000000000000000e+03,1.971237303956689058e+00,4.030893158615339589e-02,5.565062227492909841e+01
2.042142857142857260e+00,1.036511861898673281e+00,1.000000000000000000e+03,2.055276393729995821e+00,3.284606050875346628e-02,5.553892739592640027e+01
2.042142857142857260e+00,1.057883240494522203e+00,1.000000000000000000e+03,2.033538512468816339e+00,2.625518473181260443e-02,5.525618440597648373e+01
2.042142857142857260e+00,1.079254619090371126e+00,1.000000000000000000e+03,2.007448871889800035e+00,2.103014233406064540e-02,5.492504841820279182e+01
2.042142857142857260e+00,1.100625997686220048e+00,1.000000000000000000e+03,2.018953235537416013e+00,1.744965737833080108e-02,5.454959460001778382e+01
2.042142857142857260e+00,1.121997376282068970e+00,1.000000000000000000e+03,1.990811723152592583e+00,1.556427167131816877e-02,5.412600171540494642e+01
2.042142857142857260e+00,1.143368754877918114e+00,1.000000000000000000e+03,2.031041208124332087e+00,1.513739956078163397e-02,5.366455351552057351e+01
2.042142857142857260e+00,1.164740133473766814e+00,1.000000000000000000e+03,2.009482620107660100e+00,1.576296366159315662e-02,5.318743244305424156e+01
2.042142857142857260e+00,1.186111512069615959e+00,1.000000000000000000e+03,2.042029798421971964e+00,1.709758100550407001e-02,5.272448803970534925e+01
2.042142857142857260e+00,1.207482890665464659e+00,1.000000000000000000e+03,1.926809358946717676e+00,1.896361954342340797e-02,5.231122659532356778e+01
2.042142857142857260e+00,1.228854269261313803e+00,1.000000000000000000e+03,1.940777071077813609e+00,2.130625349602793123e-02,5.198606384204865094e+01
2.042142857142857260e+00,1.250225647857162503e+00,1.000000000000000000e+03,1.999385855692651814e+00,2.410501071330368311e-02,5.177856276974135596e+01
2.042142857142857260e+00,1.271597026453011647e+00,1.000000000000000000e+03,1.699159683536224152e+00,2.728117984845426086e-02,5.166950518364618716e+01
2.042142857142857260e+00,1.292968405048860348e+00,1.000000000000000000e+03,2.033014386770727988e+00,3.059144518075642208e-02,5.147943134316248148e+01
2.042142857142857260e+00,1.314339783644709492e+00,1.000000000000000000e+03,2.034193338320220423e+00,3.342203754169095070e-02,5.060713521572287732e+01
2.042142857142857260e+00,1.335711162240558414e+00,1.000000000000000000e+03,1.933764564157610000e+00,3.390469434121221731e-02,4.791046765557354803e+01
2.042142857142857260e+00,1.357082540836407336e+00,1.000000000000000000e+03,1.977667292849180303e+00,2.575982178477958379e-02,4.812584438359908034e+01
2.042142857142857260e+00,1.378453919432256258e+00,1.000000000000000000e+03,2.044535609503205453e+00,1.611884132781392712e-02,7.126539432684354836e+01
2.042142857142857260e+00,1.399825298028105180e+00,1.000000000000000000e+03,1.979315881707342628e+00,3.755832407991947092e-02,8.634529843322002307e+01
2.042142857142857260e+00,1.421196676623954103e+00,1.000000000000000000e+03,1.984376496881245178e+00,5.158228655707382260e-02,8.208921788994985036e+01
2.042142857142857260e+00,1.442568055219803025e+00,1.000000000000000000e+03,2.036583073571563762e+00,5.755175577005912368e-02,7.121471000905549431e+01
2.042142857142857260e+00,1.463939433815652169e+00,1.000000000000000000e+03,2.027185453153153905e+00,5.862126913002479317e-02,6.061495876364401170e+01
2.042142857142857260e+00,1.485310812411500869e+00,1.000000000000000000e+03,2.019585583733929823e+00,5.973726374647480436e-02,5.545076004081787602e+01
2.042142857142857260e+00,1.506682191007350013e+00,1.000000000000000000e+03,1.835124047493359223e+00,5.207443002293961343e-02,4.651870620715607174e+01
2.042142857142857260e+00,1.528053569603198714e+00,1.000000000000000000e+03,1.949345537699562092e+00,3.785544496232043366e-02,4.832816782489766894e+01
2.042142857142857260e+00,1.549424948199047858e+00,1.000000000000000000e+03,1.971908451556035002e+00,7.708775186552115077e-02,9.234530714661779882e+01
2.042142857142857260e+00,1.570796326794896558e+00,1.000000000000000000e+03,2.002843255160886571e+00,6.878271867406494933e-02,7.236673006174191869e+01
2.046428571428571708e+00,5.235987755982988157e-01,1.000000000000000000e+03,-1.088951650496057084e+02,9.999996263801377294e-01,1.247905424762547568e+02
2.046428571428571708e+00,5.449701541941477378e-01,1.000000000000000000e+03,6.944353314142151135e+01,8.055716139877110438e-01,6.387020239035805957e+01
2.046428571428571708e+00,5.663415327899966600e-01,1.000000000000000000e+03,1.000000000000000000e+01,1.379151361965970990e+00,7.960174922912929674e+01
2.046428571428571708e+00,5.877129113858455822e-01,1.000000000000000000e+03,1.000000000000000000e+01,1.239997414919070895e+00,1.694162418006638404e+02
2.046428571428571708e+00,6.090842899816946154e-01,1.000000000000000000e+03,7.724167743698945543e+00,1.753707431848170947e-02,9.989481117374870678e+01
2.046428571428571708e+00,6.304556685775435376e-01,1.000000000000000000e+03,2.722416063443166667e+00,6.212289278180749275e-02,1.281195520441934548e+02
2.046428571428571708e+00,6.518270471733924598e-01,1.000000000000000000e+03,3.549901480016817601e+01,6.519513304596321612e-01,2.587601180448563696e+02
2.046428571428571708e+00,6.731984257692413820e-01,1.000000000000000000e+03,4.439147859423994369e+00,6.732796319423962894e-02,1.069387172073518428e+02
2.046428571428571708e+00,6.945698043650903042e-01,1.000000000000000000e+03,1.879794105964335937e+00,6.810499047336412981e-02,6.964157147073819942e+01
2.046428571428571708e+00,7.159411829609392264e-01,1.000000000000000000e+03,2.045701390558871680e+00,7.526730525738464794e-02,1.225474728070858390e+02
2.046428571428571708e+00,7.373125615567881486e-01,1.000000000000000000e+03,2.925708608983165870e+00,7.081295502931853059e-02,7.675695499467430238e+01
2.046428571428571708e+00,7.586839401526370708e-01,1.000000000000000000e+03,1.989034202238644244e+00,6.496681248456707969e-02,4.476662090386243165e+01
2.046428571428571708e+00,7.800553187484859929e-01,1.000000000000000000e+03,2.135329456347953236e+00,7.185014610329516771e-02,6.869169266569058152e+01
2.046428571428571708e+00,8.014266973443349151e-01,1.000000000000000000e+03,2.024688312462020523e+00,7.469719998950036244e-02,8.772627086832575571e+01
2.046428571428571708e+00,8.227980759401839483e-01,1.000000000000000000e+03,1.989703502868083840e+00,5.485797143734965492e-02,8.524030700755756129e+01
2.046428571428571708e+00,8.441694545360328705e-01,1.000000000000000000e+03,2.038261807947852944e+00,4.055554467128793389e-02,4.392385407680905729e+01
2.046428571428571708e+00,8.655408331318817927e-01,1.000000000000000000e+03,2.030254307457477925e+00,4.896907502436308873e-02,5.670510815969679896e+01
2.046428571428571708e+00,8.869122117277307149e-01,1.000000000000000000e+03,1.988207020647877465e+00,3.931346904275148657e-02,7.270043593980355467e+01
2.046428571428571708e+00,9.082835903235796371e-01,1.000000000000000000e+03,2.037318880885631955e+00,2.280378924787502051e-02,8.738907990656450409e+01
2.046428571428571708e+00,9.296549689194286703e-01,1.000000000000000000e+03,2.059958811622348840e+00,5.131010421223294871e-02,5.677835406021821285e+01
2.046428571428571708e+00,9.510263475152775925e-01,1.000000000000000000e+03,1.995460464654812416e+00,4.960516455290125970e-02,5.604438143472927436e+01
2.046428571428571708e+00,9.723977261111265147e-01,1.000000000000000000e+03,1.965554060001691861e+00,3.922720278629369256e-02,5.680123930112531383e+01
2.046428571428571708e+00,9.937691047069754369e-01,1.000000000000000000e+03,2.002389557745426263e+00,2.860256811697138926e-02,5.679241852952797842e+01
2.046428571428571708e+00,1.015140483302824359e+00,1.000000000000000000e+03,2.005627760276925464e+00,1.906688218982706060e-02,5.674796968852054135e+01
2.046428571428571708e+00,1.036511861898673281e+00,1.000000000000000000e+03,2.026087191399954524e+00,1.119828798403740139e-02,5.667562193432554096e+01
2.046428571428571708e+00,1.057883240494522203e+00,1.000000000000000000e+03,2.043289774244402945e+00,6.362552098984606587e-03,5.649628147753140439e+01
2.046428571428571708e+00,1.079254619090371126e+00,1.000000000000000000e+03,1.957050137331391770e+00,6.857755474512186589e-03,5.618215726715460789e+01
2.046428571428571708e+00,1.100625997686220048e+00,1.000000000000000000e+03,1.893447744258760501e+00,9.857893197078667138e-03,5.575036850048798698e+01
2.046428571428571708e+00,1.121997376282068970e+00,1.000000000000000000e+03,2.013739061488408755e+00,1.267411168488185094e-02,5.523261543685509878e+01
2.046428571428571708e+00,1.143368754877918114e+00,1.000000000000000000e+03,1.986995464364469832e+00,1.486343786321950820e-02,5.465805403705824261e+01
